"Date","Open","High","Low","Close","Volume"
#1999-01-01#,90.5625,91.1875,87.25,88.875,1232700
#1999-01-04#,87.25,88.9375,84.75,86,2558700
#1999-01-05#,85.5,86.9375,85.1875,85.8125,2499400
#1999-01-06#,86,86.5625,84.5,85.125,3106300
#1999-01-07#,83.5,83.9375,82.125,82.375,3388600
#1999-01-08#,82.125,82.25,78.375,78.875,5412200
#1999-01-11#,79.25,80,75.875,76.1875,4977200
#1999-01-12#,76.875,77.875,76.5,76.5,3996400
#1999-01-13#,74.25,81.75,74.1875,80.6875,5134700
#1999-01-14#,82,83.25,80.5,81.5,3603300
#1999-01-15#,82.125,82.875,80.625,81.25,2837900
#1999-01-18#,82.125,82.875,80.625,81.25,2837900
#1999-01-19#,80.375,80.8125,78.5,79.5,2305400
#1999-01-20#,79.9375,83.125,79.1875,82.25,2375700
#1999-01-21#,80.75,81.625,77.0625,77.9375,3097000
#1999-01-22#,77.5,81.25,77,80.25,2701400
#1999-01-25#,84.875,86.8125,83.75,86.25,6898600
#1999-01-26#,87,89.5,86.625,89.5,4380900
#1999-01-27#,89.9375,91.9375,88.875,90.75,3904200
#1999-01-28#,89.75,92.875,89.625,92.25,3175000
#1999-01-29#,90.375,94.0625,89.5,93.6875,2908500
#1999-02-01#,93.6875,94.5625,91.75,93.1875,2125200
#1999-02-02#,91.5,92.9375,89.875,91.8125,1706700
#1999-02-03#,90.25,92.375,89.5,92,2667500
#1999-02-04#,91.5,93.0625,90.9375,90.9375,1653200
#1999-02-05#,90.125,90.8125,88,88.4375,2037100
#1999-02-08#,87.75,88,86.8125,87.25,1392000
#1999-02-09#,87,87.9375,86.5625,86.6875,1946400
#1999-02-10#,86.625,87.4375,86.4375,87.375,1379900
#1999-02-11#,87.375,90.125,87.375,90,1298300
#1999-02-12#,90.0625,90.625,88.625,90.1875,1844800
#1999-02-15#,90.0625,90.625,88.625,90.1875,1844800
#1999-02-16#,90,90.5,88.375,89.375,1654400
#1999-02-17#,88.6875,90.125,88.25,88.5,1455700
#1999-02-18#,89,94.3125,88.875,93.375,4258300
#1999-02-19#,94.25,94.5,92.625,93.0625,3165000
#1999-02-22#,91.75,95,91.75,94.875,2226500
#1999-02-23#,94.625,97.25,94.5,96.4375,2432000
#1999-02-24#,95,96.625,92.375,92.75,2147900
#1999-02-25#,92.5,94,91,93.25,2115400
#1999-02-26#,91.4375,95.375,91.1875,94.5,2617400
#1999-03-01#,94.5,94.5,93.4375,93.8125,1713500
#1999-03-02#,93.5625,94.9375,93,93,2283700
