"Date","Open","High","Low","Close","Volume"
#1991-06-03#,3025.72,3035.78,3018.11,3035.33,"#N/A N/A"
#1991-06-04#,3033.54,3033.54,3006.26,3027.95,"#N/A N/A"
#1991-06-05#,3027.95,3033.99,3003.35,3005.37,"#N/A N/A"
#1991-06-06#,3005.37,3014.98,2990.61,2994.86,"#N/A N/A"
#1991-06-07#,2994.86,2994.86,2962.66,2976.74,"#N/A N/A"
#1991-06-10#,2975.85,2984.79,2969.14,2975.4,"#N/A N/A"
#1991-06-11#,2974.73,3002.24,2974.28,2985.91,"#N/A N/A"
#1991-06-12#,2985.02,2985.02,2936.49,2961.99,"#N/A N/A"
#1991-06-13#,2962.21,2972.5,2954.16,2965.12,"#N/A N/A"
#1991-06-14#,2965.79,3001.12,2965.79,3000.45,"#N/A N/A"
#1991-06-17#,3002.46,3010.29,2991.73,2993.96,"#N/A N/A"
#1991-06-18#,2993.07,3013.64,2980.32,2986.81,"#N/A N/A"
#1991-06-19#,2986.81,2986.81,2945.21,2955.5,"#N/A N/A"
#1991-06-20#,2955.5,2963.33,2937.61,2953.94,"#N/A N/A"
#1991-06-21#,2953.94,2965.56,2947.23,2965.56,"#N/A N/A"
#1991-06-24#,2964.89,2964.89,2910.78,2913.01,"#N/A N/A"
#1991-06-25#,2913.01,2927.33,2897.36,2910.11,"#N/A N/A"
#1991-06-26#,2910.11,2921.51,2891.99,2913.01,"#N/A N/A"
#1991-06-27#,2913.01,2939.18,2913.01,2934.93,"#N/A N/A"
#1991-06-28#,2934.48,2934.48,2883.5,2906.75,"#N/A N/A"
#1991-07-01#,2906.75,2958.41,2906.75,2958.41,"#N/A N/A"
#1991-07-02#,2958.41,2972.72,2949.24,2972.72,"#N/A N/A"
#1991-07-03#,2972.72,2972.72,2925.54,2934.7,"#N/A N/A"
#1991-07-04#,2972.72,2972.72,2925.54,2934.7,"#N/A N/A"
#1991-07-05#,2934.7,2951.03,2923.08,2932.47,"#N/A N/A"
#1991-07-08#,2931.57,2961.99,2905.64,2961.99,"#N/A N/A"
#1991-07-09#,2961.99,2968.92,2938.73,2947.23,"#N/A N/A"
#1991-07-10#,2947.23,2979.65,2937.84,2944.77,"#N/A N/A"
#1991-07-11#,2944.77,2964,2941.19,2959.75,"#N/A N/A"
#1991-07-12#,2959.75,2991.73,2949.24,2980.77,"#N/A N/A"
#1991-07-15#,2979.87,2994.86,2979.43,2990.61,"#N/A N/A"
#1991-07-16#,2990.38,2997.54,2978.53,2983.9,"#N/A N/A"
#1991-07-17#,2983.9,2998.21,2978.31,2978.76,"#N/A N/A"
#1991-07-18#,2978.53,3016.32,2978.31,3016.32,"#N/A N/A"
#1991-07-19#,3016.32,3022.14,3002.91,3016.32,"#N/A N/A"
#1991-07-22#,3015.88,3019.45,2999.33,3012.97,"#N/A N/A"
#1991-07-23#,3012.97,3030.19,2981.89,2983.23,"#N/A N/A"
#1991-07-24#,2983.23,2987.92,2963.55,2966.23,"#N/A N/A"
#1991-07-25#,2966.23,2981.66,2954.83,2980.1,"#N/A N/A"
#1991-07-26#,2979.43,2981.66,2964,2972.5,"#N/A N/A"
#1991-07-29#,2971.6,2985.24,2965.56,2985.24,"#N/A N/A"
#1991-07-30#,2985.24,3019.9,2985.24,3016.32,"#N/A N/A"
#1991-07-31#,3016.32,3025.27,3009.62,3024.82,"#N/A N/A"
#1991-08-01#,3024.82,3026.16,3008.72,3017.67,"#N/A N/A"
#1991-08-02#,3016.1,3035.78,3004.03,3006.26,"#N/A N/A"
#1991-08-05#,3006.26,3009.62,2987.03,2989.04,"#N/A N/A"
#1991-08-06#,2984.79,3029.29,2976.74,3027.28,"#N/A N/A"
#1991-08-07#,3025.94,3035.11,3021.02,3026.61,"#N/A N/A"
#1991-08-08#,3026.61,3038.46,3004.92,3013.86,"#N/A N/A"
#1991-08-09#,3012.08,3024.82,2993.07,2996.2,"#N/A N/A"
#1991-08-12#,2994.41,3005.14,2983.45,3001.34,"#N/A N/A"
#1991-08-13#,3001.79,3034,2999.55,3008.72,"#N/A N/A"
#1991-08-14#,3008.72,3022.36,2998.43,3005.37,"#N/A N/A"
#1991-08-15#,3005.37,3021.24,2996.2,2998.43,"#N/A N/A"
#1991-08-16#,2998.43,3006.26,2951.7,2968.02,"#N/A N/A"
#1991-08-19#,2962.66,2962.66,2861.14,2898.03,"#N/A N/A"
#1991-08-20#,2899.82,2926.65,2893.56,2913.69,"#N/A N/A"
#1991-08-21#,2914.8,3001.79,2914.8,3001.79,"#N/A N/A"
#1991-08-22#,3001.79,3019.01,3000.45,3007.38,"#N/A N/A"
#1991-08-23#,3006.71,3052.33,3001.34,3040.25,"#N/A N/A"
#1991-08-26#,3040.03,3048.52,3031.08,3039.36,"#N/A N/A"
#1991-08-27#,3038.46,3042.71,3015.43,3026.16,"#N/A N/A"
#1991-08-28#,3025.94,3058.14,3025.27,3055.23,"#N/A N/A"
#1991-08-29#,3055.23,3058.59,3040.03,3049.64,"#N/A N/A"
#1991-08-30#,3048.3,3054.11,3032.65,3043.6,"#N/A N/A"
#1991-09-02#,3048.3,3054.11,3032.65,3043.6,"#N/A N/A"
#1991-09-03#,3043.6,3061.49,3017.67,3017.67,"#N/A N/A"
#1991-09-04#,3017.67,3023.03,3000.22,3008.5,"#N/A N/A"
#1991-09-05#,3008.5,3019.68,3001.57,3008.5,"#N/A N/A"
#1991-09-06#,3008.5,3022.81,2995.75,3011.63,"#N/A N/A"
#1991-09-09#,3010.51,3014.09,2999.78,3007.16,"#N/A N/A"
#1991-09-10#,3006.04,3009.62,2972.72,2982.56,"#N/A N/A"
#1991-09-11#,2982.56,2990.61,2973.61,2987.03,"#N/A N/A"
#1991-09-12#,2987.03,3007.83,2987.03,3007.83,"#N/A N/A"
#1991-09-13#,3007.83,3013.19,2978.53,2985.69,"#N/A N/A"
#1991-09-16#,2985.69,3015.88,2981.22,3015.21,"#N/A N/A"
#1991-09-17#,3014.31,3024.82,3003.13,3013.19,"#N/A N/A"
#1991-09-18#,3013.19,3017.89,3000.45,3017.89,"#N/A N/A"
#1991-09-19#,3017.89,3042.26,3015.43,3024.37,"#N/A N/A"
#1991-09-20#,3023.26,3036,3014.98,3019.23,"#N/A N/A"
#1991-09-23#,3019.45,3029.07,3005.81,3010.51,"#N/A N/A"
#1991-09-24#,3010.73,3033.77,3002.91,3029.07,"#N/A N/A"
#1991-09-25#,3028.85,3036.67,3017.89,3021.02,"#N/A N/A"
#1991-09-26#,3021.24,3036.9,3006.48,3017.22,"#N/A N/A"
#1991-09-27#,3017.22,3034.88,2999.78,3006.04,"#N/A N/A"
#1991-09-30#,3005.81,3023.7,2989.94,3016.77,"#N/A N/A"
#1991-10-01#,3018.34,3031.08,3016.77,3018.34,"#N/A N/A"
#1991-10-02#,3017.67,3028.18,3004.47,3012.52,"#N/A N/A"
#1991-10-03#,3012.08,3012.08,2984.79,2984.79,"#N/A N/A"
#1991-10-04#,2984.79,3000.45,2961.54,2961.76,"#N/A N/A"
#1991-10-07#,2962.43,2962.43,2937.39,2942.75,"#N/A N/A"
#1991-10-08#,2943.65,2967.8,2943.65,2963.77,"#N/A N/A"
#1991-10-09#,2963.55,2966.68,2938.95,2946.33,"#N/A N/A"
#1991-10-10#,2946.78,2977.64,2939.62,2976.52,"#N/A N/A"
#1991-10-11#,2976.52,2983.68,2970.93,2983.68,"#N/A N/A"
#1991-10-14#,2983.45,3019.45,2983.23,3019.45,"#N/A N/A"
#1991-10-15#,3018.78,3046.74,3010.29,3041.37,"#N/A N/A"
#1991-10-16#,3041.37,3065.07,3035.11,3061.72,"#N/A N/A"
#1991-10-17#,3061.72,3067.53,3040.25,3053,"#N/A N/A"
#1991-10-18#,3053,3077.15,3052.33,3077.15,"#N/A N/A"
#1991-10-21#,3077.15,3077.37,3050.54,3060.38,"#N/A N/A"
#1991-10-22#,3060.38,3069.1,3035.11,3039.8,"#N/A N/A"
#1991-10-23#,3039.8,3051.65,3027.95,3040.92,"#N/A N/A"
#1991-10-24#,3040.92,3041.14,3002.91,3016.32,"#N/A N/A"
#1991-10-25#,3016.32,3025.49,2993.29,3004.92,"#N/A N/A"
#1991-10-28#,3007.38,3045.62,3007.38,3045.62,"#N/A N/A"
#1991-10-29#,3047.41,3064.62,3026.61,3061.94,"#N/A N/A"
#1991-10-30#,3060.38,3074.02,3052.55,3071.78,"#N/A N/A"
#1991-10-31#,3071.78,3073.35,3060.6,3069.1,"#N/A N/A"
#1991-11-01#,3069.1,3082.07,3039.8,3056.35,"#N/A N/A"
#1991-11-04#,3051.88,3051.88,3029.74,3045.62,"#N/A N/A"
#1991-11-05#,3042.04,3053.89,3025.49,3031.31,"#N/A N/A"
#1991-11-06#,3031.31,3040.03,3021.69,3038.46,"#N/A N/A"
#1991-11-07#,3037.57,3054.56,3032.65,3054.11,"#N/A N/A"
#1991-11-08#,3052.1,3075.36,3040.92,3045.62,"#N/A N/A"
#1991-11-11#,3045.62,3045.84,3036.45,3042.26,"#N/A N/A"
#1991-11-12#,3042.26,3061.49,3042.04,3054.11,"#N/A N/A"
#1991-11-13#,3054.11,3065.3,3037.34,3065.3,"#N/A N/A"
#1991-11-14#,3065.3,3071.11,3044.5,3063.51,"#N/A N/A"
#1991-11-15#,3063.51,3063.73,2943.2,2943.2,"#N/A N/A"
#1991-11-18#,2939.85,2975.4,2930.23,2972.72,"#N/A N/A"
#1991-11-19#,2972.72,2972.72,2894.45,2931.57,"#N/A N/A"
#1991-11-20#,2931.57,2952.59,2926.43,2930.01,"#N/A N/A"
#1991-11-21#,2930.01,2944.32,2919.72,2932.69,"#N/A N/A"
#1991-11-22#,2931.35,2933.36,2888.42,2902.73,"#N/A N/A"
#1991-11-25#,2901.83,2915.7,2883.94,2902.06,"#N/A N/A"
#1991-11-26#,2902.06,2922.85,2870.3,2916.14,"#N/A N/A"
#1991-11-27#,2915.92,2917.49,2895.8,2900.04,"#N/A N/A"
#1991-11-28#,2915.92,2917.49,2895.8,2900.04,"#N/A N/A"
#1991-11-29#,2900.04,2903.18,2887.3,2894.68,"#N/A N/A"
#1991-12-02#,2891.77,2935.82,2864.27,2935.38,"#N/A N/A"
#1991-12-03#,2934.26,2938.51,2923.52,2929.56,"#N/A N/A"
#1991-12-04#,2929.56,2934.93,2903.18,2911.67,"#N/A N/A"
#1991-12-05#,2911.67,2915.92,2884.62,2889.09,"#N/A N/A"
#1991-12-06#,2889.09,2918.38,2867.62,2886.4,"#N/A N/A"
#1991-12-09#,2886.4,2899.82,2864.94,2871.65,"#N/A N/A"
#1991-12-10#,2870.08,2879.92,2852.42,2863.82,"#N/A N/A"
#1991-12-11#,2863.82,2877.91,2839.45,2865.38,"#N/A N/A"
#1991-12-12#,2865.38,2895.35,2865.38,2895.13,"#N/A N/A"
#1991-12-13#,2895.13,2921.29,2895.13,2914.36,"#N/A N/A"
#1991-12-16#,2914.13,2933.36,2913.69,2919.05,"#N/A N/A"
#1991-12-17#,2918.16,2922.41,2899.6,2902.28,"#N/A N/A"
#1991-12-18#,2902.28,2908.32,2881.48,2908.09,"#N/A N/A"
#1991-12-19#,2907.65,2914.36,2890.65,2914.36,"#N/A N/A"
#1991-12-20#,2914.36,2950.36,2914.36,2934.48,"#N/A N/A"
#1991-12-23#,2934.03,3031.31,2930.46,3022.58,"#N/A N/A"
#1991-12-24#,3022.58,3077.37,3022.36,3050.98,"#N/A N/A"
#1991-12-25#,3022.58,3077.37,3022.36,3050.98,"#N/A N/A"
#1991-12-26#,3050.98,3090.34,3049.87,3082.96,"#N/A N/A"
#1991-12-27#,3087.43,3105.55,3079.83,3101.52,"#N/A N/A"
#1991-12-30#,3102.19,3163.91,3100.85,3163.91,"#N/A N/A"
#1991-12-31#,3163.69,3187.84,3143.56,3168.83,"#N/A N/A"
#1992-01-01#,3163.69,3187.84,3143.56,3168.83,"#N/A N/A"
